OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,Discount
1669,437,7,2,660.19,8.00
1670,10,51,4,538.38,9.00
1671,176,62,1,615.02,13.00
1672,56,46,3,174.61,24.00
1673,228,39,5,481.50,13.00
1674,272,29,2,648.82,4.00
1675,1008,23,1,392.53,16.00
1676,1255,55,1,159.36,12.00
1677,1114,50,4,378.69,10.00
1678,476,45,3,93.29,16.00
1679,42,13,4,497.38,17.00
1680,390,22,4,506.74,14.00
1681,995,15,2,82.12,13.00
1682,1246,55,2,382.69,17.00
1683,755,23,2,294.55,11.00
1684,1089,67,5,29.08,7.00
1685,827,11,4,454.87,18.00
1686,62,34,2,510.59,7.00
1687,33,27,2,141.28,20.00
1688,1075,50,3,320.52,10.00
1689,949,41,2,304.83,3.00
1690,546,22,2,409.14,23.00
1691,548,22,2,202.28,18.00
1692,27,29,3,89.83,6.00
1693,437,63,4,372.06,23.00
1694,1118,2,5,215.73,5.00
1695,905,15,3,553.40,20.00
1696,930,56,3,556.44,15.00
1697,500,79,4,310.98,24.00
1698,709,3,1,448.84,12.00
1699,915,54,1,347.01,16.00
1700,15,28,4,131.02,2.00
1701,551,7,1,476.88,19.00
1702,798,39,1,351.00,1.00
1703,1456,70,4,676.94,10.00
1704,824,16,4,689.92,8.00
1705,1112,73,2,406.26,5.00
1706,28,51,5,473.46,14.00
1707,1149,44,3,640.85,12.00
1708,161,23,3,283.93,23.00
1709,957,18,4,580.48,7.00
1710,848,10,3,418.92,22.00
1711,1237,32,2,155.39,25.00
1712,1309,35,5,651.59,13.00
1713,488,13,5,512.51,23.00
1714,1114,47,1,546.29,15.00
1715,1005,64,4,73.38,13.00
1716,719,34,4,320.85,10.00
1717,342,62,5,111.76,23.00
1718,656,33,3,199.90,11.00
1719,442,36,2,261.85,21.00
1720,219,30,4,667.30,2.00
1721,1187,38,3,510.55,20.00
1722,626,65,3,622.93,3.00
1723,771,30,2,487.96,5.00
1724,478,73,1,614.26,10.00
1725,660,37,1,382.90,11.00
1726,1073,6,3,338.34,24.00
1727,1247,15,5,167.19,2.00
1728,1359,72,2,247.19,2.00
1729,369,67,5,331.05,10.00
1730,1153,67,3,257.47,4.00
1731,1319,24,2,493.00,15.00
1732,658,29,2,277.66,9.00
1733,1470,33,3,483.72,16.00
1734,920,55,5,66.37,17.00
1735,817,57,3,44.37,9.00
1736,302,24,3,57.37,17.00
1737,99,78,3,189.03,25.00
1738,1264,67,1,108.27,6.00
1739,320,9,2,90.66,20.00
1740,350,55,3,205.58,8.00
1741,970,65,3,288.78,25.00
1742,534,25,2,607.87,18.00
1743,895,51,2,677.36,11.00
1744,943,79,4,119.84,8.00
1745,611,58,4,644.82,25.00
1746,246,40,5,543.60,3.00
1747,1160,51,5,290.51,0.00
1748,372,74,3,433.00,21.00
1749,341,10,2,39.08,17.00
1750,385,5,4,149.17,15.00
1751,771,22,5,100.75,16.00
1752,413,55,2,408.85,7.00
1753,350,33,1,326.63,23.00
1754,714,37,3,46.68,17.00
1755,59,76,3,499.93,16.00
1756,1249,72,1,518.83,0.00
1757,410,62,5,633.74,15.00
1758,693,19,5,461.94,25.00
1759,157,27,3,133.40,2.00
1760,1390,25,3,463.49,2.00
1761,1240,40,3,444.63,8.00
1762,926,51,4,220.58,19.00
1763,934,5,3,35.19,1.00
1764,592,80,3,333.67,25.00
1765,635,34,1,258.31,12.00
1766,843,47,3,421.01,6.00
1767,449,33,2,381.41,21.00
1768,571,50,5,433.22,6.00
1769,397,68,2,384.56,9.00
1770,1064,29,1,622.56,4.00
1771,450,3,5,38.46,8.00
1772,78,68,5,80.18,8.00
1773,1410,35,4,182.23,21.00
1774,1180,54,5,483.35,25.00
1775,92,32,4,37.47,24.00
1776,1224,80,1,604.65,21.00
1777,1400,37,2,413.55,17.00
1778,160,50,2,591.61,20.00
1779,148,71,5,371.02,2.00
1780,516,26,2,673.04,9.00
1781,28,56,2,516.16,10.00
1782,1371,40,1,375.11,15.00
1783,1303,52,3,215.76,0.00
1784,326,57,3,641.18,20.00
1785,226,23,3,75.17,3.00
1786,541,39,4,16.30,4.00
1787,1057,27,3,309.20,6.00
1788,78,79,5,410.81,18.00
1789,508,80,1,587.45,22.00
1790,481,46,3,111.79,7.00
1791,1178,47,3,40.32,8.00
1792,48,68,4,539.70,10.00
1793,705,58,4,190.68,22.00
1794,388,39,5,227.46,9.00
1795,296,23,2,489.90,11.00
1796,46,59,2,374.38,19.00
1797,799,31,4,320.87,6.00
1798,201,57,1,600.03,10.00
1799,1298,39,4,552.37,9.00
1800,621,36,2,291.96,11.00
1801,19,24,2,618.28,10.00
1802,1450,41,2,239.50,2.00
1803,843,62,3,699.33,19.00
1804,189,3,4,473.60,17.00
1805,495,50,5,645.35,19.00
1806,359,64,3,489.26,16.00
1807,156,8,2,495.28,17.00
1808,47,7,4,23.08,23.00
1809,495,23,4,538.29,4.00
1810,392,44,2,620.80,1.00
1811,618,22,3,557.71,21.00
1812,144,79,4,260.14,22.00
1813,300,26,4,212.68,1.00
1814,470,68,3,236.30,23.00
1815,1194,80,5,679.24,14.00
1816,724,70,4,262.79,15.00
1817,882,18,4,522.64,5.00
1818,790,77,1,236.16,5.00
1819,1056,59,3,490.31,23.00
1820,1354,78,3,367.81,17.00
1821,777,45,1,174.06,21.00
1822,880,34,4,83.55,14.00
1823,240,78,2,264.13,22.00
1824,1489,34,1,585.86,17.00
1825,782,42,1,551.92,3.00
1826,12,39,4,132.20,18.00
1827,1200,59,4,564.11,15.00
1828,767,53,2,131.98,14.00
1829,276,40,2,436.13,7.00
1830,922,53,2,463.46,15.00
1831,1303,72,5,338.95,1.00
1832,1051,55,2,462.94,12.00
1833,474,64,2,401.26,10.00
1834,1209,24,5,45.65,14.00
1835,3,53,5,388.28,0.00
1836,1063,4,3,27.72,10.00
1837,798,8,3,619.15,4.00
1838,1104,68,4,476.75,3.00
1839,1340,57,5,646.10,2.00
1840,407,75,2,148.71,19.00
1841,102,15,5,458.60,23.00
1842,244,14,3,285.33,5.00
1843,1455,33,2,561.07,0.00
1844,671,6,4,277.78,1.00
1845,544,10,5,602.07,22.00
1846,1096,6,1,309.34,22.00
1847,244,23,4,269.22,9.00
1848,42,33,1,440.96,0.00
1849,1133,70,5,581.46,5.00
1850,455,33,3,453.84,8.00
1851,823,22,2,183.97,1.00
1852,264,5,5,279.51,17.00
1853,454,69,1,164.00,3.00
1854,450,61,5,323.31,14.00
1855,249,70,4,652.34,13.00
1856,1311,9,1,260.21,3.00
1857,276,3,1,649.92,15.00
1858,485,71,5,106.50,17.00
1859,384,57,1,617.08,15.00
1860,1109,38,2,26.47,25.00
1861,810,15,3,689.23,11.00
1862,1132,33,5,427.34,4.00
1863,583,79,2,590.99,5.00
1864,844,79,5,380.37,6.00
1865,312,54,2,621.86,18.00
1866,151,44,3,656.98,12.00
1867,1361,12,5,541.78,8.00
1868,781,57,4,417.81,22.00
1869,838,21,3,242.08,2.00
1870,1107,19,4,356.55,21.00
1871,671,8,1,229.40,2.00
1872,659,6,5,665.30,16.00
1873,171,18,3,52.20,17.00
1874,669,56,2,39.95,17.00
1875,516,66,5,492.74,22.00
1876,13,57,5,433.91,16.00
1877,204,50,5,576.39,6.00
1878,298,32,3,167.45,19.00
1879,881,45,1,219.21,11.00
1880,845,80,1,257.42,10.00
1881,10,46,4,595.74,22.00
1882,780,73,3,691.48,7.00
1883,5,75,5,442.66,22.00
1884,650,40,2,452.46,22.00
1885,516,50,5,513.29,4.00
1886,1025,18,4,545.20,17.00
1887,333,8,5,682.70,15.00
1888,837,27,1,414.59,14.00
1889,304,64,1,133.54,0.00
1890,893,43,1,502.61,17.00
1891,913,43,4,202.08,25.00
1892,830,72,5,505.08,12.00
1893,997,55,5,55.97,18.00
1894,1395,46,3,493.78,23.00
1895,705,63,2,147.20,19.00
1896,1385,3,1,501.05,5.00
1897,1275,21,5,197.87,22.00
1898,874,19,3,448.28,15.00
1899,1226,47,5,646.30,22.00
1900,1425,80,2,540.92,3.00
1901,1170,4,3,596.05,23.00
1902,175,37,5,356.92,23.00
1903,1086,80,5,278.09,3.00
1904,175,40,3,476.01,18.00
1905,232,28,4,483.01,20.00
1906,912,67,2,627.91,23.00
1907,1308,40,5,447.37,20.00
1908,667,15,1,459.20,21.00
1909,515,13,4,658.83,14.00
1910,826,59,1,367.91,20.00
1911,706,1,5,492.24,2.00
1912,730,54,1,414.96,8.00
1913,1413,72,2,102.41,13.00
1914,1132,61,4,23.84,18.00
1915,120,22,4,623.20,2.00
1916,861,21,1,259.37,3.00
1917,943,76,4,359.58,20.00
1918,963,79,3,88.43,2.00
1919,839,65,2,659.55,17.00
1920,511,32,5,476.77,9.00
1921,110,44,4,91.75,2.00
1922,248,72,5,108.80,14.00
1923,635,21,4,407.08,24.00
1924,33,6,2,285.22,18.00
1925,10,74,4,586.35,1.00
1926,625,30,4,491.74,18.00
1927,680,20,2,663.26,0.00
1928,352,19,2,149.77,3.00
1929,1362,72,5,58.40,10.00
1930,1256,70,3,257.21,20.00
1931,268,33,3,452.56,17.00
1932,836,76,1,44.90,7.00
1933,1344,37,5,633.88,12.00
1934,1017,73,3,79.37,14.00
1935,1173,9,4,443.55,3.00
1936,185,46,1,450.31,22.00
1937,1492,77,5,684.70,11.00
1938,1178,47,4,238.70,7.00
1939,944,40,5,35.66,25.00
1940,549,45,2,37.07,22.00
1941,1373,77,4,635.26,23.00
1942,629,62,4,494.19,14.00
1943,1236,24,1,597.42,18.00
1944,1432,14,1,561.38,11.00
1945,63,67,2,47.98,15.00
1946,668,65,5,698.18,19.00
1947,1175,60,4,149.96,14.00
1948,884,79,2,430.96,3.00
1949,1234,74,1,644.68,17.00
1950,383,24,1,221.02,3.00
1951,860,64,1,518.69,16.00
1952,1172,25,2,324.14,15.00
1953,991,36,2,320.64,5.00
1954,373,72,4,280.28,6.00
1955,379,68,4,200.71,4.00
1956,278,72,2,367.33,19.00
1957,1393,10,4,187.82,5.00
1958,344,71,1,337.81,13.00
1959,634,39,3,100.97,15.00
1960,259,16,2,661.73,22.00
1961,1289,20,5,111.77,9.00
1962,604,32,3,562.50,0.00
1963,331,3,2,493.43,23.00
1964,268,2,5,639.15,24.00
1965,749,52,4,134.80,11.00
1966,1219,61,5,691.65,0.00
1967,513,41,4,60.71,12.00
1968,180,71,4,173.29,15.00
1969,379,67,4,152.30,3.00
1970,282,79,4,136.30,13.00
1971,666,74,4,130.95,23.00
1972,1270,37,5,282.28,4.00
1973,485,37,4,526.55,13.00
1974,614,74,5,134.49,14.00
1975,919,65,3,166.26,24.00
1976,23,34,2,366.57,11.00
1977,326,21,1,202.29,14.00
1978,848,36,5,246.72,8.00
1979,1183,9,5,265.38,12.00
1980,1071,16,5,183.47,13.00
1981,769,72,3,185.09,10.00
1982,981,49,2,331.10,8.00
1983,820,53,4,205.14,21.00
1984,297,38,2,195.89,14.00
1985,1395,60,4,662.13,5.00
1986,144,4,1,592.96,22.00
1987,628,17,1,305.14,2.00
1988,185,23,1,148.65,7.00
1989,420,21,5,610.90,8.00
1990,1435,16,5,307.18,6.00
1991,303,25,4,64.77,2.00
1992,736,37,5,507.38,18.00
1993,874,64,3,212.59,18.00
1994,826,21,4,519.24,22.00
1995,619,63,2,531.40,2.00
1996,286,60,3,306.56,1.00
1997,104,39,5,236.87,22.00
1998,1308,75,2,543.73,11.00
1999,574,19,1,202.19,16.00
2000,1179,50,3,675.20,15.00
2001,1493,62,5,109.86,19.00
2002,241,43,5,358.75,24.00
2003,301,38,5,695.07,4.00
2004,337,71,4,525.90,10.00
2005,277,17,4,53.64,6.00
2006,262,68,5,318.29,18.00
2007,801,61,3,390.66,11.00
2008,235,71,1,289.03,22.00
2009,245,40,1,164.82,6.00
2010,1447,1,2,698.25,21.00
2011,779,28,1,62.24,12.00
2012,1081,26,5,241.51,22.00
2013,1398,6,2,491.51,10.00
2014,57,18,4,19.45,21.00
2015,97,80,2,425.46,13.00
2016,97,16,4,81.33,12.00
2017,604,76,5,626.20,16.00
2018,1478,24,2,113.64,23.00
2019,1296,49,5,170.72,24.00
2020,1023,47,5,502.12,14.00
2021,554,9,4,161.18,15.00
2022,1477,72,4,492.21,7.00
2023,805,38,3,36.54,15.00
2024,945,76,2,320.94,18.00
2025,1293,74,1,347.06,16.00
2026,726,76,4,214.23,17.00
2027,990,39,5,131.17,25.00
2028,867,7,3,208.94,19.00
2029,704,70,1,206.15,3.00
2030,497,60,3,654.87,16.00
2031,1406,80,2,241.08,20.00
2032,544,71,1,168.56,16.00
2033,1353,51,2,616.06,16.00
2034,338,33,5,307.12,4.00
2035,637,53,1,578.97,4.00
2036,679,37,5,109.17,2.00
2037,437,28,2,650.11,4.00
2038,934,23,4,392.66,14.00
2039,794,29,5,273.73,10.00
2040,910,15,4,255.04,13.00
2041,1374,13,3,570.11,21.00
2042,1049,23,3,628.83,4.00
2043,1483,3,3,493.33,22.00
2044,454,8,5,308.60,4.00
2045,78,71,3,16.84,0.00
2046,776,59,2,424.72,3.00
2047,1291,76,2,255.59,19.00
2048,1303,34,2,462.53,24.00
2049,165,61,3,51.97,4.00
2050,1347,67,5,155.30,0.00
2051,1330,3,5,41.30,22.00
2052,136,21,4,433.77,20.00
2053,693,31,1,645.61,20.00
2054,101,12,2,157.53,11.00
2055,1383,4,5,284.21,25.00
2056,1474,56,3,436.39,5.00
2057,153,16,3,26.90,13.00
2058,717,43,5,626.93,19.00
2059,246,11,5,249.51,13.00
2060,1309,71,2,95.62,22.00
2061,579,15,1,136.23,17.00
2062,1452,67,5,407.66,20.00
2063,1174,14,4,337.69,25.00
2064,66,51,3,58.39,17.00
2065,363,48,1,623.27,13.00
2066,549,19,4,86.53,23.00
2067,748,67,2,680.11,23.00
2068,287,6,4,508.14,17.00
2069,1130,7,4,575.89,20.00
2070,1133,46,1,236.44,23.00
2071,1402,10,5,233.86,21.00
2072,307,49,1,573.73,1.00
2073,469,32,1,530.55,13.00
2074,760,77,2,271.22,2.00
2075,27,44,4,523.34,23.00
2076,175,29,5,606.81,23.00
2077,1313,46,1,450.84,14.00
2078,227,17,4,195.13,17.00
2079,294,1,2,230.55,5.00
2080,1280,15,1,509.57,14.00
2081,1263,41,5,548.94,20.00
2082,254,24,4,171.21,23.00
2083,304,72,1,449.06,8.00
2084,147,5,5,450.94,9.00
2085,1433,27,4,663.22,11.00
2086,540,60,3,323.96,15.00
2087,572,70,1,32.36,25.00
2088,1075,29,2,666.89,6.00
2089,190,41,4,207.94,5.00
2090,1249,66,5,658.27,1.00
2091,544,28,2,587.05,20.00
2092,605,42,3,267.47,25.00
2093,1247,24,4,352.26,0.00
2094,292,59,2,673.29,14.00
2095,1010,38,2,349.72,7.00
2096,196,51,3,552.87,16.00
2097,534,15,4,20.13,2.00
2098,983,76,1,426.95,21.00
2099,897,11,4,637.08,16.00
2100,125,11,2,156.60,10.00
2101,358,33,1,28.75,13.00
2102,687,26,5,551.29,17.00
2103,519,9,5,556.91,0.00
2104,8,11,3,110.64,19.00
2105,981,17,4,692.83,18.00
2106,1010,73,3,430.96,24.00
2107,642,61,5,109.79,20.00
2108,1220,11,4,400.48,15.00
2109,56,41,5,226.65,19.00
2110,202,72,4,320.59,9.00
2111,464,69,5,297.16,1.00
2112,1379,3,5,464.49,7.00
2113,845,30,5,347.43,21.00
2114,198,35,2,64.21,0.00
2115,1287,4,2,15.41,14.00
2116,674,35,1,250.91,3.00
2117,1226,18,3,143.67,25.00
2118,1454,30,2,368.41,24.00
2119,1089,34,2,343.56,4.00
2120,772,17,3,693.84,21.00
2121,687,42,5,65.82,25.00
2122,582,15,3,432.21,9.00
2123,1245,40,3,430.48,24.00
2124,1183,37,2,522.70,2.00
2125,1237,41,5,64.30,9.00
2126,1007,47,1,233.39,3.00
2127,837,23,5,31.30,8.00
2128,911,63,3,214.62,22.00
2129,297,47,4,696.89,19.00
2130,296,70,4,275.08,12.00
2131,901,19,2,439.83,19.00
2132,1427,2,1,43.08,10.00
2133,1211,71,3,611.06,18.00
2134,291,49,2,641.80,2.00
2135,742,31,4,685.06,1.00
2136,1234,50,4,526.40,4.00
2137,82,65,5,34.44,6.00
2138,906,25,4,24.57,5.00
2139,1350,40,4,60.97,25.00
2140,1179,74,2,331.51,17.00
2141,1493,4,1,654.31,10.00
2142,604,21,3,289.72,11.00
2143,1205,7,4,568.78,14.00
2144,1034,77,2,473.58,12.00
2145,1290,33,1,544.64,3.00
2146,821,11,1,278.77,5.00
2147,347,5,1,198.77,2.00
2148,941,22,4,324.21,23.00
2149,148,71,3,614.38,6.00
2150,1270,48,5,140.41,19.00
2151,728,61,4,141.44,14.00
2152,965,23,1,253.83,14.00
2153,1332,59,1,555.77,13.00
2154,405,52,1,457.38,24.00
2155,1091,1,2,692.89,13.00
2156,515,2,1,684.66,0.00
2157,934,21,1,693.30,20.00
2158,781,62,1,471.95,23.00
2159,193,37,3,443.80,15.00
2160,1236,51,2,133.09,3.00
2161,1499,73,1,458.60,0.00
2162,421,59,4,568.06,11.00
2163,1478,78,2,602.48,9.00
2164,173,9,5,280.23,15.00
2165,1478,62,5,603.46,4.00
2166,143,46,1,243.08,2.00
2167,1077,12,4,356.11,17.00
2168,1442,51,2,179.24,2.00
2169,860,29,5,315.41,10.00
2170,269,19,4,129.06,1.00
2171,1069,29,1,276.33,21.00
2172,1202,76,4,674.48,8.00
2173,179,38,2,38.25,18.00
2174,488,48,2,687.09,0.00
2175,849,37,4,511.86,15.00
2176,1198,16,5,689.81,18.00
2177,1161,77,5,75.68,17.00
2178,1385,38,2,99.30,8.00
2179,1496,26,5,634.93,8.00
2180,357,79,4,346.82,0.00
2181,1251,16,3,412.39,4.00
2182,227,26,5,465.87,2.00
2183,1218,33,1,229.17,12.00
2184,979,71,2,61.84,11.00
2185,122,70,5,79.02,17.00
2186,1361,48,4,325.69,13.00
2187,233,80,4,475.36,3.00
2188,666,53,4,399.23,12.00
2189,609,64,2,238.13,16.00
2190,1247,47,2,656.45,17.00
2191,33,24,3,689.00,5.00
2192,200,26,4,106.15,22.00
2193,1205,23,1,540.33,9.00
2194,195,48,1,653.92,1.00
2195,382,75,4,121.49,19.00
2196,1192,18,2,490.71,2.00
2197,370,40,3,162.07,10.00
2198,921,41,1,282.23,1.00
2199,1377,53,1,65.90,10.00
2200,172,36,2,465.79,23.00
2201,468,74,1,429.54,10.00
2202,1084,43,2,136.58,8.00
2203,560,31,3,250.94,2.00
2204,657,72,5,106.52,14.00
2205,532,45,4,535.03,4.00
2206,1200,49,4,227.11,21.00
2207,951,5,1,135.38,5.00
2208,1423,15,4,206.30,3.00
2209,1117,35,5,231.07,6.00
2210,249,78,3,212.32,1.00
2211,294,46,5,385.84,9.00
2212,57,61,2,599.44,11.00
2213,282,74,4,168.28,5.00
2214,214,75,2,265.67,18.00
2215,1031,24,4,478.92,16.00
2216,6,29,3,385.17,25.00
2217,526,29,3,296.26,23.00
2218,590,16,3,97.33,24.00
2219,1213,21,5,631.52,0.00
2220,670,40,3,301.27,14.00
2221,478,10,4,229.39,19.00
2222,1019,20,4,274.45,2.00
2223,450,38,1,9.57,16.00
2224,403,36,5,555.34,17.00
2225,370,72,3,125.58,1.00
2226,914,72,4,234.15,25.00
2227,1372,31,5,285.87,22.00
2228,1205,71,5,101.19,0.00
2229,1002,62,5,576.60,0.00
2230,291,36,3,682.79,13.00
2231,805,6,5,489.39,7.00
2232,136,2,2,9.17,4.00
2233,117,79,4,449.05,18.00
2234,1448,48,3,310.55,22.00
2235,631,37,3,157.61,11.00
2236,1112,60,3,297.00,13.00
2237,1206,69,1,169.02,14.00
2238,228,56,1,101.65,15.00
2239,510,24,1,306.34,9.00
2240,121,63,4,449.10,15.00
2241,221,49,3,657.25,14.00
2242,828,37,3,298.17,3.00
2243,956,21,1,409.58,20.00
2244,665,36,4,20.42,1.00
2245,800,72,1,53.86,5.00
2246,561,31,5,452.72,7.00
2247,1169,75,1,484.56,16.00
2248,957,49,5,180.15,8.00
2249,1447,56,3,151.58,17.00
2250,1248,10,3,368.34,9.00
2251,1205,52,5,578.34,20.00
2252,1482,21,5,241.52,18.00
2253,1200,14,3,659.17,0.00
2254,145,45,5,231.97,9.00
2255,1203,31,5,666.41,11.00
2256,1111,66,5,125.94,17.00
2257,1299,27,5,92.80,4.00
2258,1420,7,3,480.15,15.00
2259,355,24,1,475.82,4.00
2260,148,25,3,231.25,13.00
2261,1015,24,5,682.25,22.00
2262,121,75,3,117.74,23.00
2263,613,1,2,668.91,25.00
2264,1382,35,1,76.42,25.00
2265,793,56,3,352.81,9.00
2266,869,45,5,529.17,6.00
2267,1445,73,4,566.70,16.00
2268,512,44,4,584.81,23.00
2269,5,48,1,296.71,4.00
2270,34,52,3,92.55,19.00
2271,136,68,3,472.30,8.00
2272,1029,1,5,92.60,4.00
2273,1204,17,1,278.33,19.00
2274,76,9,1,175.87,16.00
2275,820,20,3,315.15,21.00
2276,1497,30,5,358.43,16.00
2277,199,11,4,484.42,24.00
2278,18,56,5,586.52,1.00
2279,1478,76,4,192.28,5.00
2280,367,61,4,159.20,11.00
2281,882,68,4,340.08,7.00
2282,104,18,1,619.35,6.00
2283,1000,23,5,394.56,1.00
2284,1048,70,4,15.74,23.00
2285,387,20,1,61.77,16.00
2286,863,48,4,202.47,7.00
2287,1445,77,1,10.12,13.00
2288,456,39,1,462.23,22.00
2289,454,71,1,686.49,7.00
2290,956,56,1,33.43,4.00
2291,519,38,2,160.78,25.00
2292,416,76,4,617.65,24.00
2293,866,49,4,213.89,6.00
2294,814,42,2,290.08,18.00
2295,381,6,5,190.25,12.00
2296,1023,12,2,77.95,21.00
2297,1163,58,4,634.31,13.00
2298,1098,8,2,686.27,6.00
2299,161,71,4,275.89,3.00
2300,1144,17,4,283.43,4.00
2301,1253,68,4,695.60,24.00
2302,801,80,4,494.77,20.00
2303,85,8,5,522.96,18.00
2304,1390,28,3,294.34,15.00
2305,1305,13,4,138.34,0.00
2306,588,66,4,611.94,0.00
2307,1454,31,4,216.71,1.00
2308,1308,51,2,264.63,4.00
2309,982,68,5,49.84,24.00
2310,1293,4,4,353.72,11.00
2311,1102,1,4,101.52,15.00
2312,586,39,4,220.63,4.00
2313,92,16,1,388.81,1.00
2314,631,25,4,325.17,12.00
2315,1435,62,2,501.91,9.00
2316,1427,60,4,254.84,4.00
2317,145,34,4,476.57,17.00
2318,602,19,1,127.91,11.00
2319,24,23,1,654.73,25.00
2320,385,72,4,71.02,0.00
2321,683,9,2,630.87,7.00
2322,481,53,5,655.96,6.00
2323,736,23,1,690.19,7.00
2324,709,32,3,364.97,15.00
2325,841,58,2,120.60,0.00
2326,995,26,1,237.13,9.00
2327,1127,33,4,629.53,20.00
2328,1004,54,3,605.85,16.00
2329,217,40,4,226.37,4.00
2330,1468,68,2,155.29,19.00
2331,1403,60,5,461.01,7.00
2332,1164,78,2,216.92,8.00
2333,664,30,3,678.29,18.00
2334,37,72,3,151.67,6.00
2335,144,39,4,601.21,5.00
2336,628,12,5,237.82,9.00
2337,63,36,4,644.34,14.00
2338,187,79,5,146.12,12.00
2339,1427,66,1,98.95,19.00
2340,397,7,4,45.78,7.00
2341,316,60,2,336.35,6.00
2342,1477,30,5,550.44,17.00
2343,1381,64,4,8.15,12.00
2344,269,42,4,474.92,6.00
2345,186,68,2,595.11,20.00
2346,1170,7,3,411.70,17.00
2347,854,72,1,405.82,0.00
2348,556,67,3,466.21,4.00
2349,32,33,5,360.45,14.00
2350,1499,55,2,674.53,8.00
2351,896,21,2,407.23,6.00
2352,980,15,3,398.32,11.00
2353,1418,6,2,154.57,17.00
2354,808,77,5,573.39,15.00
2355,239,1,1,49.67,10.00
2356,309,41,4,567.84,22.00
2357,487,43,3,485.42,25.00
2358,1045,15,5,75.94,0.00
2359,153,44,1,330.59,18.00
2360,956,14,3,641.21,17.00
2361,1047,76,1,168.51,14.00
2362,1154,39,5,698.15,18.00
2363,76,62,2,122.14,21.00
2364,1433,36,1,348.37,24.00
2365,439,68,2,342.23,11.00
2366,642,47,2,389.93,13.00
2367,702,25,4,90.20,15.00
2368,498,9,1,314.74,4.00
2369,1273,61,3,98.80,7.00
2370,1460,7,5,359.15,5.00
2371,1341,19,1,220.07,18.00
2372,277,37,5,699.90,11.00
2373,72,74,3,613.26,8.00
2374,1422,20,1,53.18,14.00
2375,1004,18,2,395.69,20.00
2376,1336,70,2,345.44,3.00
2377,69,32,5,77.77,15.00
2378,224,21,1,226.25,10.00
2379,1100,70,2,382.05,2.00
2380,438,33,1,360.83,14.00
2381,286,66,4,133.51,3.00
2382,1054,64,4,108.81,0.00
2383,1147,49,4,491.59,6.00
2384,1077,9,2,554.93,6.00
2385,1440,73,1,64.37,2.00
2386,1282,65,3,428.48,6.00
2387,141,44,4,660.65,20.00
2388,489,23,5,157.85,25.00
2389,69,2,3,562.43,7.00
2390,1214,19,2,431.67,2.00
2391,194,7,2,590.39,12.00
2392,268,6,1,327.93,1.00
2393,918,57,5,472.02,6.00
2394,607,36,4,438.33,12.00
2395,853,59,5,375.50,10.00
2396,1217,56,3,203.83,14.00
2397,699,59,1,299.70,15.00
2398,946,65,5,509.65,12.00
2399,1397,39,2,698.82,4.00
2400,1398,9,4,328.13,18.00
2401,206,46,3,612.42,12.00
2402,1440,29,5,241.99,2.00
2403,433,2,3,26.42,17.00
2404,136,51,3,444.70,6.00
2405,1260,4,1,11.01,15.00
2406,1190,79,2,48.99,21.00
2407,919,64,2,596.53,18.00
2408,557,14,4,34.60,21.00
2409,215,39,3,403.66,23.00
2410,709,66,4,212.08,21.00
2411,786,58,1,366.80,1.00
2412,1080,70,4,432.95,5.00
2413,1437,58,4,662.20,12.00
2414,1400,11,4,202.96,25.00
2415,1356,9,3,165.41,25.00
2416,1037,18,3,383.22,16.00
2417,1056,65,3,513.25,21.00
2418,1061,23,2,55.10,3.00
2419,873,41,5,281.95,23.00
2420,373,61,3,174.66,5.00
2421,1014,3,1,254.60,3.00
2422,805,75,2,129.73,4.00
2423,37,61,3,396.40,0.00
2424,436,67,3,231.92,10.00
2425,976,5,5,167.20,11.00
2426,254,38,3,310.54,3.00
2427,474,33,3,176.20,20.00
2428,1026,71,3,312.52,3.00
2429,930,20,3,168.72,14.00
2430,688,40,3,544.49,10.00
2431,1475,60,4,667.23,1.00
2432,221,63,1,26.41,3.00
2433,673,78,4,46.37,20.00
2434,497,6,3,335.51,10.00
2435,309,6,1,529.12,16.00
2436,647,42,3,398.68,25.00
2437,887,50,2,47.13,13.00
2438,214,13,2,184.51,23.00
2439,380,26,2,289.79,9.00
2440,517,36,3,328.86,10.00
2441,1351,55,2,372.35,3.00
2442,359,41,5,133.40,9.00
2443,1001,20,4,473.13,24.00
2444,202,3,5,372.82,14.00
2445,206,47,1,663.74,13.00
2446,296,15,1,496.90,15.00
2447,1463,4,5,299.88,11.00
2448,789,53,1,427.37,1.00
2449,889,73,1,485.72,17.00
2450,900,28,2,478.37,16.00
2451,1470,78,4,228.38,24.00
2452,162,27,4,247.44,1.00
2453,1098,29,5,582.84,19.00
2454,204,18,4,133.97,23.00
2455,54,42,4,343.83,7.00
2456,659,3,1,606.43,8.00
2457,148,47,5,648.31,7.00
2458,812,19,3,367.48,2.00
2459,1298,11,4,68.25,10.00
2460,121,68,1,275.01,22.00
2461,1174,5,3,530.54,21.00
2462,1216,29,1,644.49,4.00
2463,316,66,4,367.97,3.00
2464,25,19,3,192.75,17.00
2465,53,39,5,10.82,2.00
2466,589,42,4,521.47,14.00
2467,1262,46,2,523.83,5.00
2468,1304,64,5,414.09,23.00
2469,1289,10,5,677.57,6.00
2470,180,15,2,635.41,14.00
2471,1478,51,4,356.40,1.00
2472,822,38,4,231.74,19.00
2473,1455,62,1,655.63,9.00
